question_id,intervention,measurement_layer,distance,delta_persona_projection,delta_emotion_projection
eval12,persona,20,6,0.0028324127197265625,0.04795360565185547
eval12,persona,20,7,0.04978179931640625,0.02286672592163086
eval12,persona,20,8,0.07873725891113281,0.01888442039489746
eval12,persona,20,9,0.035404205322265625,0.008769512176513672
eval12,persona,20,10,0.031426429748535156,0.008040428161621094
eval12,persona,20,11,0.019878387451171875,0.00619196891784668
eval12,persona,20,12,0.014008522033691406,-0.008824825286865234
eval12,persona,20,13,0.06208992004394531,0.017428874969482422
eval12,persona,20,14,0.021457672119140625,-0.0006237030029296875
eval12,persona,20,15,0.052440643310546875,0.012831687927246094
eval12,persona,20,16,0.001560211181640625,-0.0004591941833496094
eval12,persona,20,17,0.03724193572998047,0.010221004486083984
eval12,persona,20,18,-0.011334419250488281,0.023475050926208496
eval12,persona,20,19,0.010996818542480469,0.014560461044311523
eval12,persona,20,20,0.0011801719665527344,-0.023752331733703613
eval12,persona,27,1,7.130180358886719,4.358999252319336
eval12,persona,27,2,3.3645248413085938,1.6144638061523438
eval12,persona,27,3,1.4171218872070312,0.3031597137451172
eval12,persona,27,4,1.0258102416992188,0.5089111328125
eval12,persona,27,5,1.4195022583007812,0.20831823348999023
eval12,persona,27,6,-0.8375701904296875,0.21234560012817383
eval12,persona,27,7,0.3594207763671875,-0.04120779037475586
eval12,persona,27,8,0.9032363891601562,0.425004243850708
eval12,persona,27,9,0.62335205078125,-0.03245401382446289
eval12,persona,27,10,-0.22548294067382812,-0.012437820434570312
eval12,persona,27,11,1.4166412353515625,0.45380353927612305
eval12,persona,27,12,0.868408203125,0.10933876037597656
eval12,persona,27,13,1.0832138061523438,0.23999786376953125
eval12,persona,27,14,1.0823898315429688,0.44516468048095703
eval12,persona,27,15,0.9998931884765625,0.20280075073242188
eval12,persona,27,16,0.1558990478515625,0.10856246948242188
eval12,persona,27,17,0.2895965576171875,0.004215240478515625
eval12,persona,27,18,0.5468978881835938,0.16779518127441406
eval12,persona,27,19,0.53570556640625,0.03323531150817871
eval12,persona,27,20,1.1826553344726562,0.04112720489501953
eval13,emotion,20,1,0.12973356246948242,0.23092734813690186
eval13,emotion,20,2,0.1386556625366211,0.15352940559387207
eval13,emotion,20,3,0.1827373504638672,0.3174283504486084
eval13,emotion,20,4,0.09597587585449219,0.1287245750427246
eval13,emotion,20,5,0.07416439056396484,0.028554916381835938
eval13,emotion,20,6,0.056326866149902344,0.11515998840332031
eval13,emotion,20,7,0.1058206558227539,0.05066490173339844
eval13,emotion,20,8,0.021114349365234375,0.04496288299560547
eval13,emotion,20,9,-0.014170169830322266,-0.002177715301513672
eval13,emotion,20,10,-0.017276763916015625,0.0184556245803833
eval13,emotion,20,11,0.002352595329284668,-0.008162736892700195
eval13,emotion,20,12,-0.0252532958984375,0.01023101806640625
eval13,emotion,20,13,-0.005298614501953125,-0.0027649402618408203
eval13,emotion,20,14,-0.002331972122192383,-0.010549485683441162
eval13,emotion,20,15,0.009919524192810059,0.010190963745117188
eval13,emotion,20,16,-0.028247356414794922,0.015767335891723633
eval13,emotion,20,17,0.0035740137100219727,-0.00019168853759765625
eval13,emotion,20,18,0.006187558174133301,0.00862342119216919
eval13,emotion,20,19,-0.001819014549255371,-0.004845380783081055
eval13,emotion,20,20,-0.0067823827266693115,-0.0017690658569335938
eval13,emotion,27,1,0.8060321807861328,1.011190414428711
eval13,emotion,27,2,1.7266426086425781,0.8047695159912109
eval13,emotion,27,3,-0.17906570434570312,2.1486454010009766
eval13,emotion,27,4,0.46109771728515625,0.6936550140380859
eval13,emotion,27,5,-0.118408203125,0.27372193336486816
eval13,emotion,27,6,0.2876434326171875,0.15343260765075684
eval13,emotion,27,7,0.16793060302734375,0.20984315872192383
eval13,emotion,27,8,-0.6427459716796875,0.18450164794921875
eval13,emotion,27,9,0.1610393524169922,0.11869049072265625
eval13,emotion,27,10,-0.049434661865234375,0.40019989013671875
eval13,emotion,27,11,-0.12312698364257812,0.17815685272216797
eval13,emotion,27,12,0.22339630126953125,0.0793304443359375
eval13,emotion,27,13,0.08492088317871094,-0.036846160888671875
eval13,emotion,27,14,-0.016832351684570312,0.07860565185546875
eval13,emotion,27,15,-0.12846946716308594,0.2512054443359375
eval13,emotion,27,16,-0.8726177215576172,-0.008710861206054688
eval13,emotion,27,17,0.2387256622314453,0.10410690307617188
eval13,emotion,27,18,0.6081676483154297,0.19399261474609375
eval13,emotion,27,19,0.05115318298339844,0.16248703002929688
eval13,emotion,27,20,-0.08062744140625,0.08803558349609375
eval13,persona,20,1,0.311492919921875,0.13293778896331787
eval13,persona,20,2,0.23281383514404297,0.050866127014160156
eval13,persona,20,3,0.428281307220459,0.1171422004699707
eval13,persona,20,4,0.21255970001220703,0.05864858627319336
eval13,persona,20,5,0.0589752197265625,0.02520895004272461
eval13,persona,20,6,0.18580150604248047,0.0963449478149414
eval13,persona,20,7,0.20315265655517578,0.03236675262451172
eval13,persona,20,8,0.08123588562011719,0.022077560424804688
eval13,persona,20,9,-0.01827263832092285,-0.01124882698059082
eval13,persona,20,10,0.037706851959228516,0.03797101974487305
eval13,persona,20,11,-0.0005023479461669922,-0.003298521041870117
eval13,persona,20,12,-0.036570072174072266,-0.007294893264770508
eval13,persona,20,13,0.012623786926269531,-0.003918886184692383
eval13,persona,20,14,-0.01549386978149414,-0.012097954750061035
eval13,persona,20,15,0.05777263641357422,0.004485130310058594
eval13,persona,20,16,-0.028216123580932617,0.0073544979095458984
eval13,persona,20,17,-0.0031849145889282227,0.0028297901153564453
eval13,persona,20,18,0.010447263717651367,0.006528735160827637
eval13,persona,20,19,-0.0054364800453186035,-0.0025205612182617188
eval13,persona,20,20,-0.00031366944313049316,-0.01171112060546875
eval13,persona,27,1,4.418195724487305,1.878631591796875
eval13,persona,27,2,2.8060302734375,1.1460094451904297
eval13,persona,27,3,2.1362037658691406,1.0149879455566406
eval13,persona,27,4,1.5363731384277344,0.4783658981323242
eval13,persona,27,5,0.805084228515625,0.1972348690032959
eval13,persona,27,6,1.4956741333007812,0.2666175365447998
eval13,persona,27,7,0.72735595703125,0.2765235900878906
eval13,persona,27,8,1.36334228515625,0.17901039123535156
eval13,persona,27,9,0.5724220275878906,0.25296592712402344
eval13,persona,27,10,1.1303520202636719,0.041622161865234375
eval13,persona,27,11,0.43045806884765625,-0.00036334991455078125
eval13,persona,27,12,0.38439369201660156,0.07133102416992188
eval13,persona,27,13,0.49334144592285156,0.025279998779296875
eval13,persona,27,14,0.8562440872192383,0.40317535400390625
eval13,persona,27,15,0.3201713562011719,0.15830039978027344
eval13,persona,27,16,0.19581031799316406,0.05946540832519531
eval13,persona,27,17,0.6026668548583984,-0.16360092163085938
eval13,persona,27,18,1.0857353210449219,-0.0279998779296875
eval13,persona,27,19,0.33545398712158203,0.149383544921875
eval13,persona,27,20,0.6352591514587402,-0.0092010498046875
eval14,emotion,20,1,0.0590360164642334,0.1738743782043457
eval14,emotion,20,2,0.01924419403076172,0.06827306747436523
eval14,emotion,20,3,0.019959449768066406,0.04779273271560669
eval14,emotion,20,4,0.023864269256591797,0.07824468612670898
eval14,emotion,20,5,0.03293800354003906,0.04926490783691406
eval14,emotion,20,6,-0.0068073272705078125,0.006757140159606934
eval14,emotion,20,7,0.011715888977050781,0.02972412109375
eval14,emotion,20,8,-0.013146400451660156,0.04876220226287842
eval14,emotion,20,9,0.010667026042938232,0.022277116775512695
eval14,emotion,20,10,0.02869701385498047,0.061357975006103516
eval14,emotion,20,11,-1.5735626220703125e-05,0.026561498641967773
eval14,emotion,20,12,-0.004196643829345703,-0.011049985885620117
eval14,emotion,20,13,-0.009953498840332031,0.024499893188476562
eval14,emotion,20,14,0.005835533142089844,0.022895336151123047
eval14,emotion,20,15,0.015581130981445312,0.015841245651245117
eval14,emotion,20,16,0.01860332489013672,0.028226017951965332
eval14,emotion,20,17,-0.04583239555358887,0.027147293090820312
eval14,emotion,20,18,-0.008013248443603516,0.013503789901733398
eval14,emotion,20,19,-0.012294769287109375,-0.0014955997467041016
eval14,emotion,20,20,-0.0017496347427368164,-0.01464986801147461
eval14,emotion,27,1,1.3025474548339844,1.1425933837890625
eval14,emotion,27,2,-0.04256725311279297,0.26579856872558594
eval14,emotion,27,3,0.4904327392578125,0.25
eval14,emotion,27,4,-0.08838653564453125,0.501007080078125
eval14,emotion,27,5,0.14102745056152344,-0.22917556762695312
eval14,emotion,27,6,0.43800878524780273,0.1953582763671875
eval14,emotion,27,7,-0.06131172180175781,-0.17171859741210938
eval14,emotion,27,8,0.002521514892578125,0.27435302734375
eval14,emotion,27,9,-0.4148216247558594,0.06883621215820312
eval14,emotion,27,10,0.13690757751464844,0.36556243896484375
eval14,emotion,27,11,0.357574462890625,1.0506057739257812
eval14,emotion,27,12,0.5398235321044922,0.25955963134765625
eval14,emotion,27,13,0.9921932220458984,0.5280113220214844
eval14,emotion,27,14,-0.038608551025390625,0.24260711669921875
eval14,emotion,27,15,-0.2076854705810547,0.16121292114257812
eval14,emotion,27,16,0.4731330871582031,0.16623306274414062
eval14,emotion,27,17,0.22109413146972656,0.5982513427734375
eval14,emotion,27,18,-0.35977935791015625,0.04563140869140625
eval14,emotion,27,19,0.24714088439941406,0.1827239990234375
eval14,emotion,27,20,0.32544517517089844,0.14021682739257812
eval14,persona,20,1,0.14128923416137695,0.060363054275512695
eval14,persona,20,2,0.0628671646118164,0.04327821731567383
eval14,persona,20,3,0.043915748596191406,0.01942574977874756
eval14,persona,20,4,0.025440216064453125,0.010769128799438477
eval14,persona,20,5,0.06820487976074219,0.033170461654663086
eval14,persona,20,6,0.04611396789550781,-0.011043548583984375
eval14,persona,20,7,0.03292274475097656,0.018954753875732422
eval14,persona,20,8,0.04245710372924805,0.024075984954833984
eval14,persona,20,9,0.019513726234436035,0.0165863037109375
eval14,persona,20,10,0.03755950927734375,0.009012222290039062
eval14,persona,20,11,0.03896951675415039,0.011294364929199219
eval14,persona,20,12,-0.02987384796142578,0.0039055943489074707
eval14,persona,20,13,0.008475303649902344,0.012555122375488281
eval14,persona,20,14,0.027606964111328125,0.02431011199951172
eval14,persona,20,15,0.008103370666503906,0.007590055465698242
eval14,persona,20,16,0.034009456634521484,0.017015814781188965
eval14,persona,20,17,-0.009516477584838867,0.04495120048522949
eval14,persona,20,18,0.0031499862670898438,0.0007817745208740234
eval14,persona,20,19,0.04220175743103027,-0.025966882705688477
eval14,persona,20,20,0.02856898307800293,-0.031386375427246094
eval14,persona,27,1,4.076301574707031,1.3351001739501953
eval14,persona,27,2,2.093010902404785,0.6888828277587891
eval14,persona,27,3,1.3109893798828125,0.60235595703125
eval14,persona,27,4,0.2919120788574219,0.16320419311523438
eval14,persona,27,5,1.6491050720214844,0.11408615112304688
eval14,persona,27,6,0.27504634857177734,-0.12847518920898438
eval14,persona,27,7,0.27017974853515625,0.1236114501953125
eval14,persona,27,8,0.9875106811523438,0.2953033447265625
eval14,persona,27,9,0.4413623809814453,0.4364662170410156
eval14,persona,27,10,0.45201873779296875,0.12575149536132812
eval14,persona,27,11,1.4936676025390625,0.6485099792480469
eval14,persona,27,12,0.3700752258300781,0.2710838317871094
eval14,persona,27,13,0.8915348052978516,0.5178451538085938
eval14,persona,27,14,0.6751804351806641,0.068115234375
eval14,persona,27,15,0.28197669982910156,0.2679557800292969
eval14,persona,27,16,0.24166107177734375,0.41634368896484375
eval14,persona,27,17,0.6570024490356445,0.3439445495605469
eval14,persona,27,18,0.2191600799560547,0.052707672119140625
eval14,persona,27,19,0.3788909912109375,0.21142196655273438
eval14,persona,27,20,0.6417636871337891,0.044559478759765625
eval15,emotion,20,1,0.3217296600341797,0.8494958877563477
eval15,emotion,20,2,0.1016387939453125,0.23088550567626953
eval15,emotion,20,3,0.022798538208007812,0.028250694274902344
eval15,emotion,20,4,0.0598907470703125,0.09819984436035156
eval15,emotion,20,5,0.04674339294433594,0.0673065185546875
eval15,emotion,20,6,-0.009725570678710938,0.04384326934814453
eval15,emotion,20,7,0.0559077262878418,0.021733760833740234
eval15,emotion,20,8,0.02299809455871582,0.021157264709472656
eval15,emotion,20,9,0.004261493682861328,0.012525320053100586
eval15,emotion,20,10,0.02422046661376953,0.05421948432922363
eval15,emotion,20,11,-0.021216869354248047,-0.010100245475769043
eval15,emotion,20,12,-0.003548145294189453,-0.012944936752319336
eval15,emotion,20,13,-0.004002481698989868,-0.000444561243057251
eval15,emotion,20,14,-0.016201794147491455,-0.01590430736541748
eval15,emotion,20,15,-0.0036858320236206055,-0.00641632080078125
eval15,emotion,20,16,0.030430316925048828,0.015172719955444336
eval15,emotion,20,17,0.015490531921386719,-0.004139900207519531
eval15,emotion,20,18,0.0026082992553710938,-0.0065670013427734375
eval15,emotion,20,19,-0.014387130737304688,-0.0155717134475708
eval15,emotion,20,20,-0.002857208251953125,0.004159450531005859
eval15,emotion,27,1,0.9895210266113281,3.9435501098632812
eval15,emotion,27,2,1.3721542358398438,2.02823543548584
eval15,emotion,27,3,0.1108551025390625,0.3067598342895508
eval15,emotion,27,4,0.40210723876953125,0.6060094833374023
eval15,emotion,27,5,-0.2601356506347656,0.5032591819763184
eval15,emotion,27,6,-1.0398902893066406,0.19656753540039062
eval15,emotion,27,7,0.7975921630859375,0.1201479434967041
eval15,emotion,27,8,1.6977291107177734,0.35679054260253906
eval15,emotion,27,9,0.18354415893554688,-0.24091529846191406
eval15,emotion,27,10,0.5495319366455078,-0.13262557983398438
eval15,emotion,27,11,0.6238021850585938,0.6557502746582031
eval15,emotion,27,12,0.1810150146484375,-0.0057525634765625
eval15,emotion,27,13,0.8982529640197754,-0.5846118927001953
eval15,emotion,27,14,-0.5722579956054688,-0.1755657196044922
eval15,emotion,27,15,0.0030364990234375,-0.4750404357910156
eval15,emotion,27,16,0.07765769958496094,-0.41576385498046875
eval15,emotion,27,17,-0.05480194091796875,0.19700241088867188
eval15,emotion,27,18,0.1517925262451172,-0.00350189208984375
eval15,emotion,27,19,-0.2161579132080078,0.09395027160644531
eval15,emotion,27,20,0.12436056137084961,0.26796531677246094
eval15,persona,20,1,0.8581714630126953,0.3656015396118164
eval15,persona,20,2,0.30112648010253906,0.0944204330444336
eval15,persona,20,3,0.10355567932128906,-0.0024900436401367188
eval15,persona,20,4,0.12238025665283203,0.028715133666992188
eval15,persona,20,5,0.0887298583984375,0.023956298828125
eval15,persona,20,6,0.11118888854980469,0.017086029052734375
eval15,persona,20,7,0.08287715911865234,-0.026302814483642578
eval15,persona,20,8,0.03717637062072754,-0.008646011352539062
eval15,persona,20,9,0.0055272579193115234,0.0013146400451660156
eval15,persona,20,10,0.09090137481689453,0.017428159713745117
eval15,persona,20,11,-0.04202413558959961,-0.050295233726501465
eval15,persona,20,12,-0.029134273529052734,-0.025860309600830078
eval15,persona,20,13,-0.009235113859176636,-0.017002254724502563
eval15,persona,20,14,-0.01931166648864746,-0.02346956729888916
eval15,persona,20,15,0.003913760185241699,-0.007606983184814453
eval15,persona,20,16,0.023401260375976562,0.0016219615936279297
eval15,persona,20,17,-0.011743545532226562,-0.011457204818725586
eval15,persona,20,18,-0.038756370544433594,0.02115917205810547
eval15,persona,20,19,-0.016651153564453125,-0.01548922061920166
eval15,persona,20,20,-0.002632617950439453,0.003444671630859375
eval15,persona,27,1,6.049404144287109,2.7075977325439453
eval15,persona,27,2,2.7250442504882812,0.96502685546875
eval15,persona,27,3,1.5589179992675781,0.3804459571838379
eval15,persona,27,4,0.66510009765625,0.3455057144165039
eval15,persona,27,5,0.8792800903320312,0.1286334991455078
eval15,persona,27,6,1.1874523162841797,-0.020250320434570312
eval15,persona,27,7,0.7992095947265625,-0.1076667308807373
eval15,persona,27,8,1.2054576873779297,0.3351783752441406
eval15,persona,27,9,0.26432037353515625,0.193450927734375
eval15,persona,27,10,1.9199905395507812,0.19019699096679688
eval15,persona,27,11,0.4448566436767578,0.35088157653808594
eval15,persona,27,12,0.36246299743652344,0.3162498474121094
eval15,persona,27,13,1.7676711082458496,-0.5788364410400391
eval15,persona,27,14,-0.03312492370605469,-0.08984565734863281
eval15,persona,27,15,0.04959678649902344,-0.2744274139404297
eval15,persona,27,16,0.5892467498779297,-0.3741607666015625
eval15,persona,27,17,0.47274017333984375,-0.08142471313476562
eval15,persona,27,18,0.355133056640625,-0.1434326171875
eval15,persona,27,19,0.6821689605712891,-0.27834320068359375
eval15,persona,27,20,-0.14777374267578125,0.0039215087890625
eval16,emotion,20,1,0.331268310546875,0.684025764465332
eval16,emotion,20,2,0.14848899841308594,0.2846565246582031
eval16,emotion,20,3,-0.005825042724609375,-0.0014123916625976562
eval16,emotion,20,4,0.009527206420898438,0.05735361576080322
eval16,emotion,20,5,0.021032333374023438,0.0161285400390625
eval16,emotion,20,6,0.0011394023895263672,0.0850687026977539
eval16,emotion,20,7,0.0076465606689453125,0.007449328899383545
eval16,emotion,20,8,0.004435062408447266,0.011266469955444336
eval16,emotion,20,9,-0.023212432861328125,-0.0015540122985839844
eval16,emotion,20,10,-0.0064258575439453125,0.0008831024169921875
eval16,emotion,20,11,0.006854057312011719,0.0348658561706543
eval16,emotion,20,12,0.020577430725097656,0.035073280334472656
eval16,emotion,20,13,-0.00400543212890625,0.012796759605407715
eval16,emotion,20,14,-0.03719615936279297,-0.027570724487304688
eval16,emotion,20,15,0.01071786880493164,0.022007226943969727
eval16,emotion,20,16,0.014795303344726562,0.021560072898864746
eval16,emotion,20,17,-0.004271507263183594,0.017424583435058594
eval16,emotion,20,18,0.0078105926513671875,0.011607646942138672
eval16,emotion,20,19,0.011104106903076172,0.004372835159301758
eval16,emotion,20,20,-0.0005505084991455078,-0.0023956298828125
eval16,emotion,27,1,1.0989227294921875,3.265888214111328
eval16,emotion,27,2,0.931793212890625,1.852285623550415
eval16,emotion,27,3,-0.7339820861816406,0.7353887557983398
eval16,emotion,27,4,0.7575454711914062,0.5230276584625244
eval16,emotion,27,5,0.1820812225341797,-0.013200759887695312
eval16,emotion,27,6,0.3501014709472656,0.1498870849609375
eval16,emotion,27,7,-0.07946395874023438,0.2027721405029297
eval16,emotion,27,8,-0.2846031188964844,-0.25655698776245117
eval16,emotion,27,9,-0.34716796875,-0.2018294334411621
eval16,emotion,27,10,0.0026865005493164062,0.5081901550292969
eval16,emotion,27,11,-0.3765735626220703,0.40167999267578125
eval16,emotion,27,12,-0.5890274047851562,-0.0358428955078125
eval16,emotion,27,13,-0.4232940673828125,0.14031410217285156
eval16,emotion,27,14,0.464932918548584,0.4143695831298828
eval16,emotion,27,15,-0.3834571838378906,-0.11981582641601562
eval16,emotion,27,16,-0.850250244140625,-0.15277862548828125
eval16,emotion,27,17,-0.131103515625,-0.13182926177978516
eval16,emotion,27,18,-0.038410186767578125,-0.24143218994140625
eval16,emotion,27,19,-0.14602279663085938,-0.18399810791015625
eval16,emotion,27,20,1.5422019958496094,0.2652606964111328
eval16,persona,20,1,0.7743911743164062,0.2192854881286621
eval16,persona,20,2,0.4195728302001953,0.14458751678466797
eval16,persona,20,3,0.012979507446289062,-0.027123451232910156
eval16,persona,20,4,0.07433891296386719,0.04402279853820801
eval16,persona,20,5,0.028351783752441406,-0.024250507354736328
eval16,persona,20,6,0.002969026565551758,-0.00993967056274414
eval16,persona,20,7,0.002925872802734375,-0.011883080005645752
eval16,persona,20,8,0.017702341079711914,0.01531893014907837
eval16,persona,20,9,-0.01241159439086914,0.003431081771850586
eval16,persona,20,10,0.04120159149169922,0.0011491775512695312
eval16,persona,20,11,0.06974983215332031,0.04258394241333008
eval16,persona,20,12,0.03899955749511719,0.01416635513305664
eval16,persona,20,13,0.00913381576538086,-0.0038733482360839844
eval16,persona,20,14,-0.005788326263427734,-0.01599860191345215
eval16,persona,20,15,0.04196023941040039,0.013849973678588867
eval16,persona,20,16,0.04784965515136719,0.010885238647460938
eval16,persona,20,17,0.003930091857910156,-3.528594970703125e-05
eval16,persona,20,18,0.01483917236328125,0.008047342300415039
eval16,persona,20,19,-0.0012307167053222656,-0.008857131004333496
eval16,persona,20,20,0.0032227039337158203,0.0021915435791015625
eval16,persona,27,1,4.799293518066406,2.832305908203125
eval16,persona,27,2,2.507354736328125,1.3808352947235107
eval16,persona,27,3,-0.4167213439941406,0.34400272369384766
eval16,persona,27,4,1.1794776916503906,0.40915369987487793
eval16,persona,27,5,0.4088916778564453,-0.1826457977294922
eval16,persona,27,6,0.6773414611816406,0.2813758850097656
eval16,persona,27,7,0.50140380859375,0.11553001403808594
eval16,persona,27,8,0.44467926025390625,0.09210205078125
eval16,persona,27,9,0.14319610595703125,0.02290630340576172
eval16,persona,27,10,0.9379277229309082,0.7481193542480469
eval16,persona,27,11,0.9682731628417969,0.5397682189941406
eval16,persona,27,12,0.48555946350097656,0.18149757385253906
eval16,persona,27,13,1.0265789031982422,0.4414844512939453
eval16,persona,27,14,0.4595217704772949,0.5378475189208984
eval16,persona,27,15,-0.009632110595703125,0.1854686737060547
eval16,persona,27,16,0.3137168884277344,0.2075214385986328
eval16,persona,27,17,0.32637786865234375,0.06517982482910156
eval16,persona,27,18,0.3285064697265625,0.0176544189453125
eval16,persona,27,19,-0.00289154052734375,-0.03488922119140625
eval16,persona,27,20,0.7419147491455078,0.34258270263671875
eval17,emotion,20,1,0.11396217346191406,0.26114940643310547
eval17,emotion,20,2,0.0077114105224609375,0.0679483413696289
eval17,emotion,20,3,0.019563674926757812,0.04432868957519531
eval17,emotion,20,4,0.016523361206054688,0.051212310791015625
eval17,emotion,20,5,0.008670806884765625,0.006150722503662109
eval17,emotion,20,6,0.022348403930664062,0.021289825439453125
eval17,emotion,20,7,0.03372001647949219,0.0654153823852539
eval17,emotion,20,8,0.016521453857421875,0.04318666458129883
eval17,emotion,20,9,0.0204925537109375,0.04123830795288086
eval17,emotion,20,10,0.041484832763671875,0.03804206848144531
eval17,emotion,20,11,0.02773761749267578,0.0348963737487793
eval17,emotion,20,12,0.00740814208984375,0.018614768981933594
eval17,emotion,20,13,0.017065048217773438,0.019116878509521484
eval17,emotion,20,14,0.009382247924804688,0.0017108917236328125
eval17,emotion,20,15,0.011888980865478516,0.010884284973144531
eval17,emotion,20,16,0.005196571350097656,0.016513347625732422
eval17,emotion,20,17,-0.0030307769775390625,0.0078582763671875
eval17,emotion,20,18,-0.0057163238525390625,-0.0047335028648376465
eval17,emotion,20,19,0.00603485107421875,0.013648509979248047
eval17,emotion,20,20,0.0017058849334716797,0.005667209625244141
eval17,emotion,27,1,1.3347320556640625,2.07554030418396
eval17,emotion,27,2,0.4058837890625,0.7877717018127441
eval17,emotion,27,3,0.9767875671386719,0.8618412017822266
eval17,emotion,27,4,0.4807929992675781,0.6665706634521484
eval17,emotion,27,5,0.5516605377197266,-0.002399444580078125
eval17,emotion,27,6,1.13275146484375,0.07102012634277344
eval17,emotion,27,7,0.13068389892578125,0.20062541961669922
eval17,emotion,27,8,0.6026229858398438,0.3287506103515625
eval17,emotion,27,9,-0.15411663055419922,0.10323715209960938
eval17,emotion,27,10,-0.07857513427734375,-0.08774948120117188
eval17,emotion,27,11,0.1359424591064453,-0.11944770812988281
eval17,emotion,27,12,-0.20676040649414062,0.1452627182006836
eval17,emotion,27,13,0.4012012481689453,0.10990238189697266
eval17,emotion,27,14,0.1090240478515625,0.31315135955810547
eval17,emotion,27,15,1.0379714965820312,0.4885063171386719
eval17,emotion,27,16,-0.2905998229980469,0.2736949920654297
eval17,emotion,27,17,-0.24837207794189453,-0.10766220092773438
eval17,emotion,27,18,0.06898880004882812,0.20414352416992188
eval17,emotion,27,19,-0.4883108139038086,-0.3178215026855469
eval17,emotion,27,20,-0.35081911087036133,-0.06447601318359375
eval17,persona,20,1,0.2682476043701172,0.15349483489990234
eval17,persona,20,2,0.1839427947998047,0.05250358581542969
eval17,persona,20,3,0.016162872314453125,0.04091310501098633
eval17,persona,20,4,-0.0099639892578125,0.039446353912353516
eval17,persona,20,5,0.03419780731201172,0.005061149597167969
eval17,persona,20,6,0.0680694580078125,-0.0012788772583007812
eval17,persona,20,7,0.08729171752929688,0.015824317932128906
eval17,persona,20,8,0.06209850311279297,-0.011202812194824219
eval17,persona,20,9,0.03287506103515625,0.01326131820678711
eval17,persona,20,10,0.05537700653076172,0.033495426177978516
eval17,persona,20,11,0.03918743133544922,0.011985301971435547
eval17,persona,20,12,0.023248672485351562,0.010817527770996094
eval17,persona,20,13,0.03523445129394531,0.020970821380615234
eval17,persona,20,14,0.01757526397705078,-0.007149696350097656
eval17,persona,20,15,0.017844676971435547,0.014947891235351562
eval17,persona,20,16,0.029274940490722656,-0.0005717277526855469
eval17,persona,20,17,0.009206771850585938,-0.010714530944824219
eval17,persona,20,18,0.021233558654785156,-0.0027153491973876953
eval17,persona,20,19,0.01651763916015625,-0.008800029754638672
eval17,persona,20,20,0.009246826171875,0.0007600784301757812
eval17,persona,27,1,3.4191856384277344,2.3924522399902344
eval17,persona,27,2,1.12274169921875,0.9171104431152344
eval17,persona,27,3,1.38427734375,0.8148899078369141
eval17,persona,27,4,0.6713981628417969,0.6738719940185547
eval17,persona,27,5,1.057398796081543,-0.30580902099609375
eval17,persona,27,6,0.9900093078613281,0.10314655303955078
eval17,persona,27,7,0.2782764434814453,0.522068977355957
eval17,persona,27,8,0.6108493804931641,0.04042243957519531
eval17,persona,27,9,-0.36585235595703125,-0.12620925903320312
eval17,persona,27,10,1.1110153198242188,0.5260009765625
eval17,persona,27,11,0.4752998352050781,-0.0077495574951171875
eval17,persona,27,12,0.400146484375,0.32422637939453125
eval17,persona,27,13,0.8134040832519531,0.2826652526855469
eval17,persona,27,14,0.5575580596923828,0.22630977630615234
eval17,persona,27,15,0.6898918151855469,0.26344871520996094
eval17,persona,27,16,0.6270618438720703,0.012414932250976562
eval17,persona,27,17,0.6113395690917969,-0.304656982421875
eval17,persona,27,18,0.034454345703125,0.3285675048828125
eval17,persona,27,19,0.2827901840209961,-0.035633087158203125
eval17,persona,27,20,-0.3041691780090332,0.14455413818359375
eval18,emotion,20,1,0.06154203414916992,0.1117173433303833
eval18,emotion,20,2,0.05834245681762695,0.03779280185699463
eval18,emotion,20,3,0.007299900054931641,0.03330588340759277
eval18,emotion,20,4,0.07029318809509277,0.012221306562423706
eval18,emotion,20,5,0.014050006866455078,0.03854632377624512
eval18,emotion,20,6,0.007719993591308594,0.006312072277069092
eval18,emotion,20,7,0.07118511199951172,0.08306694030761719
eval18,emotion,20,8,0.029288291931152344,0.0458066463470459
eval18,emotion,20,9,0.01177978515625,0.023523807525634766
eval18,emotion,20,10,0.03609657287597656,0.03296828269958496
eval18,emotion,20,11,0.05524873733520508,0.023775815963745117
eval18,emotion,20,12,0.017978429794311523,0.03937387466430664
eval18,emotion,20,13,0.01177072525024414,0.0243227481842041
eval18,emotion,20,14,0.0325016975402832,0.02245473861694336
eval18,emotion,20,15,-0.016097068786621094,0.04834270477294922
eval18,emotion,20,16,0.013148307800292969,0.06043195724487305
eval18,emotion,20,17,0.014734268188476562,0.04547691345214844
eval18,emotion,20,18,-0.0039310455322265625,0.0016450881958007812
eval18,emotion,20,19,-0.04001426696777344,0.015045166015625
eval18,emotion,20,20,-0.0002570152282714844,0.027603626251220703
eval18,emotion,27,1,2.413585662841797,1.9423713684082031
eval18,emotion,27,2,0.31609344482421875,0.3340644836425781
eval18,emotion,27,3,0.20282745361328125,0.13300323486328125
eval18,emotion,27,4,0.3167686462402344,0.3841743469238281
eval18,emotion,27,5,0.4401206970214844,-0.1903843879699707
eval18,emotion,27,6,-0.090423583984375,0.14947509765625
eval18,emotion,27,7,0.3849220275878906,0.6121978759765625
eval18,emotion,27,8,0.8665428161621094,0.6865215301513672
eval18,emotion,27,9,0.6079254150390625,0.44174957275390625
eval18,emotion,27,10,0.7688140869140625,1.0400047302246094
eval18,emotion,27,11,1.0786819458007812,0.7008240222930908
